Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
10.786               0.6538701509671556     17               -26.72279331140352  219                      52                       0.06062211672233966     13         17
10.825               0.6560692658246685     10               -33.72279331140352  181                      45                       0.060606860584265       13         50
10.861               0.658024034586902      4                -39.72279331140352  192                      46                       0.06058595291289035     13         10
10.904               0.6609561877302527     2                -41.72279331140352  206                      56                       0.06061593797966367     13         28
10.937               0.6631553025877653     1                -42.72279331140353  212                      56                       0.06063411379608351     13         6
10.977               0.6651100713499991     1                -42.72279331140353  195                      49                       0.06059124272114413     13         24
11.013               0.6675535323027911     2                -41.72279331140352  204                      41                       0.06061504878804968     13         16
11.05                0.6699969932555833     2                -41.72279331140352  197                      56                       0.0606332120593288      13         11
11.087               0.6719517620178169     2                -41.72279331140352  191                      57                       0.0606071761538574      13         20
11.123               0.6739065307800505     1                -42.72279331140353  199                      56                       0.06058675993707188     13         9
11.159               0.6763499917328426     1                -42.72279331140353  203                      39                       0.06061026899658057     13         25
11.195               0.6785491065903555     2                -41.72279331140352  205                      56                       0.06061180049936182     13         17
11.233               0.6809925675431474     2                -41.72279331140352  199                      54                       0.06062428269768962     13         7
11.268               0.6829473363053812     3                -40.72279331140352  193                      47                       0.06060945476618576     13         13
11.306               0.6853907972581733     2                -41.72279331140352  203                      50                       0.06062186425421665     13         13
11.341               0.6875899121156861     2                -41.72279331140352  205                      46                       0.06062868460591536     13         9
11.383               0.6902777191637572     3                -40.72279331140352  197                      51                       0.06064110684035468     13         13
11.418               0.692232487925991      4                -39.72279331140352  195                      59                       0.06062642213399817     13         12
11.459               0.6949202949740623     5                -38.72279331140352  204                      50                       0.06064406099782374     13         18
11.493               0.6968750637362959     3                -40.72279331140352  210                      41                       0.06063473973168851     13         16
11.528               0.6988298324985295     4                -39.72279331140352  188                      51                       0.06062021447766563     13         25
11.563               0.7010289473560424     7                -36.72279331140352  192                      61                       0.0606269088779765      13         16
11.596               0.702983716118276      8                -35.72279331140352  209                      55                       0.0606229489581128      13         23
11.634               0.7054271770710681     9                -34.72279331140352  212                      44                       0.06063496450671034     13         17
11.673               0.7078706380238602     11               -32.72279331140352  188                      47                       0.06064170633289302     13         29
11.71                0.7100697528813731     11               -32.72279331140352  194                      64                       0.0606378952076322      13         21
11.749               0.7122688677388858     8                -35.72279331140352  202                      54                       0.06062378651279987     13         20
11.787               0.7149566747869571     7                -36.72279331140352  210                      39                       0.0606563735290538      13         23
11.823               0.7169114435491908     7                -36.72279331140352  203                      44                       0.06063701628598416     13         7
11.866               0.7195992505972621     7                -36.72279331140352  198                      61                       0.06064379324096258     13         28
11.904               0.7220427115500542     7                -36.72279331140352  198                      52                       0.06065546972026665     13         9
11.94                0.7239974803122879     8                -35.72279331140352  198                      46                       0.06063630488377621     13         9
